5.467094795e-09	5.128499959e-09	0.9999999817	2.603468187e-09	5.138734085e-09	
5.467161107e-09	5.128564045e-09	0.9999999816	2.651709771e-09	5.138795607e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468174e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468162e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468177e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468178e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468187e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468214e-09	5.138734085e-09	
5.467146735e-09	5.12855016e-09	0.9999999816	2.641173806e-09	5.138782271e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468195e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.6034682e-09	5.138734085e-09	
5.467155507e-09	5.128558635e-09	0.9999999816	2.647599258e-09	5.138790411e-09	
5.467161107e-09	5.128564045e-09	0.9999999816	2.651709763e-09	5.138795607e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468166e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468154e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468169e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468178e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468187e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468167e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468192e-09	5.138734085e-09	
5.467155507e-09	5.128558635e-09	0.9999999816	2.64759925e-09	5.138790411e-09	
5.467161107e-09	5.128564045e-09	0.9999999816	2.651709749e-09	5.138795607e-09	
5.467161107e-09	5.128564045e-09	0.9999999816	2.651709752e-09	5.138795607e-09	
2.026104215e-08	2.199783128e-08	0.9998957406	0.0001041980902	1.904410289e-08	
5.467161107e-09	5.128564045e-09	0.9999999816	2.651709782e-09	5.138795607e-09	
5.467161107e-09	5.128564045e-09	0.9999999816	2.65170979e-09	5.138795607e-09	
5.467213047e-09	5.128614246e-09	0.9999999816	2.690114057e-09	5.138843794e-09	
5.467161107e-09	5.128564045e-09	0.9999999816	2.651709771e-09	5.138795607e-09	
5.467161107e-09	5.128564045e-09	0.9999999816	2.651709776e-09	5.138795607e-09	
5.46722182e-09	5.128622722e-09	0.9999999816	2.696658571e-09	5.138851934e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.60346814e-09	5.138734085e-09	
5.467094795e-09	5.128499959e-09	0.9999999817	2.603468155e-09	5.138734085e-09	
