4.61642048e-09	4.535970417e-09	0.9999999833	4.365375439e-09	3.1817924e-09	
4.61642048e-09	4.535970441e-09	0.9999999833	4.365375462e-09	3.181792404e-09	
4.61642048e-09	4.535970441e-09	0.9999999833	4.365375462e-09	3.181792404e-09	
4.61642048e-09	4.535970417e-09	0.9999999833	4.365375439e-09	3.1817924e-09	
4.616752493e-09	4.968582044e-09	0.9999999828	4.365686946e-09	3.276966226e-09	
4.61642048e-09	4.535970417e-09	0.9999999833	4.365375439e-09	3.1817924e-09	
4.616473899e-09	4.536022718e-09	0.9999999832	4.451558766e-09	3.181827766e-09	
4.61642048e-09	4.535970441e-09	0.9999999833	4.365375462e-09	3.181792404e-09	
4.616473899e-09	4.536022718e-09	0.9999999832	4.451558766e-09	3.181827766e-09	
4.61642048e-09	4.535970417e-09	0.9999999833	4.365375439e-09	3.1817924e-09	
4.616473899e-09	4.536022718e-09	0.9999999832	4.451558766e-09	3.181827766e-09	
4.61642048e-09	4.535970441e-09	0.9999999833	4.365375462e-09	3.181792404e-09	
4.616473899e-09	4.536022718e-09	0.9999999832	4.451558766e-09	3.181827766e-09	
1.498739508e-08	1.464422865e-08	0.9998587179	0.0001412421905	1.02722795e-08	
4.616367062e-09	4.535918141e-09	0.9999999834	4.280860667e-09	3.181757039e-09	
4.616367062e-09	4.535918141e-09	0.9999999834	4.280860667e-09	3.181757039e-09	
4.616367062e-09	4.535918116e-09	0.9999999834	4.280860644e-09	3.181757035e-09	
4.616699071e-09	4.968524755e-09	0.9999999829	4.28116612e-09	3.276929803e-09	
4.616367062e-09	4.535918116e-09	0.9999999834	4.280860644e-09	3.181757035e-09	
4.61642048e-09	4.535970417e-09	0.9999999833	4.365375439e-09	3.1817924e-09	
4.616367062e-09	4.535918141e-09	0.9999999834	4.280860667e-09	3.181757039e-09	
4.61642048e-09	4.535970417e-09	0.9999999833	4.365375439e-09	3.1817924e-09	
4.616367062e-09	4.535918116e-09	0.9999999834	4.280860644e-09	3.181757035e-09	
4.61642048e-09	4.535970417e-09	0.9999999833	4.365375439e-09	3.1817924e-09	
4.616367062e-09	4.535918141e-09	0.9999999834	4.280860667e-09	3.181757039e-09	
4.61642048e-09	4.535970417e-09	0.9999999833	4.365375439e-09	3.1817924e-09	
4.616367062e-09	4.535918165e-09	0.9999999834	4.28086069e-09	3.181757043e-09	
4.616367062e-09	4.535918141e-09	0.9999999834	4.280860667e-09	3.181757039e-09	
4.616699071e-09	4.968524782e-09	0.9999999829	4.281166143e-09	3.276929807e-09	
4.616367062e-09	4.535918141e-09	0.9999999834	4.280860667e-09	3.181757039e-09	
4.61642048e-09	4.535970441e-09	0.9999999833	4.365375462e-09	3.181792404e-09	
4.616367062e-09	4.535918165e-09	0.9999999834	4.28086069e-09	3.181757043e-09	
4.61642048e-09	4.535970441e-09	0.9999999833	4.365375462e-09	3.181792404e-09	
4.616367062e-09	4.535918141e-09	0.9999999834	4.280860667e-09	3.181757039e-09	
4.61642048e-09	4.535970441e-09	0.9999999833	4.365375462e-09	3.181792404e-09	
